SUPPLY_SOURCE,DOMAIN,APP_NAME,DEVICE_TYPE,ENVIRONMENT,LINE_ITEM_TYPE,CREATIVE_SIZE,COUNTRY,IMPRESSIONS,VIEWABLE_IMPRESSIONS,MEASURABLE_IMPRESSIONS,VIEWABILITY,CLICKS,CLICK_THROUGH_RATE,TOTAL_SPEND_USD,ECPM_USD,VCPM_USD,ECPC_USD,VIDEO_COMPLETE_VIEWS,VIDEO_COMPLETION_RATE,effective_viewability,measurability_rate,cost_per_viewable_impression,quality_score,cost_efficiency_score,brand_safety_score,brand_safety_risk,iab_category,iab_category_secondary,content_type,audience_profile,placement_rationale_pl
sovrn,www.heraldo.es,,Desktop,Web,DISPLAY,970x250,ES,601,460,588,78.23%,27,4.49%,2.235267,3.719,4.859,0.083,0,0.00%,0.7654,0.9784,4.8593,0.8399,0.0,0.8399,low,IAB12 - News & Politics,IAB9 - Local News,news,"mass_reach,professionals",Hiszpańska gazeta online dostarczająca wiadomości lokalne i krajowe dla szerokiej publiczności hiszpańskiej.
sovrn,ambientcg.com,,Desktop,Web,DISPLAY,336x280,MX,600,414,586,70.65%,0,0.00%,2.101658,3.503,5.076,0.0,0,0.00%,0.69,0.9767,5.0765,0.7903,0.0,0.7903,low,IAB1 - Arts & Entertainment,IAB20 - Video Gaming,technology,"tech_enthusiasts, professionals, students",Serwis zasobów graficznych 3D dla twórców i developerów przyciągający profesjonalistów kreatywnych.
rp,www.crazygames.com,,Mobile,Web,DISPLAY,970x90,MX,599,508,574,88.50%,10,1.67%,4.757459,7.942,9.365,0.476,0,0.00%,0.8481,0.9583,9.3651,0.8867,0.0,0.665,medium,IAB20 - Video Gaming,,gaming,"young_adults, students, mass_reach","Portal z darmowymi grami online przyciągający młodą, zaangażowaną publiczność idealną dla producentów gier i energetyków."
prebid,reconcavonoar.com.br,,Mobile,Web,DISPLAY,336x280,BR,596,232,558,41.58%,1,0.17%,0.684263,1.148,2.949,0.684,0,0.00%,0.3893,0.9362,2.9494,0.5807,0.0001,0.5807,low,IAB12 - News & Politics,,news,"mass_reach, professionals",Brazylijski serwis informacyjny dociera do lokalnej publiczności zainteresowanej wiadomościami regionalnymi.
adxbr,www.oracaoefe.com.br,,Mobile,Web,DISPLAY,320x50,BR,596,562,591,95.09%,0,0.00%,0.665242,1.116,1.184,0.0,0,0.00%,0.943,0.9916,1.1837,0.96,0.0001,0.72,medium,IAB21 - Religion & Spirituality,,lifestyle,mass_reach,"Serwis religijny skupiający użytkowników zainteresowanych treściami duchowymi i modlitewnikami, wartościowy dla marek o profilu etycznym."
adxbr,pleno.news,,Mobile,Web,DISPLAY,320x50,BR,596,370,582,63.57%,0,0.00%,0.152483,0.256,0.412,0.0,0,0.00%,0.6208,0.9765,0.4121,0.7453,0.0004,0.7453,low,IAB12 - News & Politics,,news,"mass_reach, professionals",Portal informacyjny oferujący wiadomości dla zaangażowanego segmentu czytelników szukających wiarygodnych źródeł informacji.
adxbr,des.mytoy.tv,,Mobile,Web,DISPLAY,336x280,MX,595,392,503,77.93%,7,1.18%,2.840548,4.774,7.246,0.406,0,0.00%,0.6588,0.8454,7.2463,0.7241,0.0,0.7241,low,IAB1 - Arts & Entertainment,IAB9 - Games,entertainment,"young_adults,students,tech_enthusiasts",Platforma do gier online przyciąga młodą publiczność szukającą rozrywki i interakcji w grach przeglądarkowych.
adxbr,mestredoaz.click,,Mobile,Web,DISPLAY,336x280,BR,594,298,583,51.11%,4,0.67%,0.135267,0.228,0.454,0.034,0,0.00%,0.5017,0.9815,0.4539,0.6696,0.0004,0.0,high,IAB10 - Hobbies & Interests,,entertainment,"mass_reach,young_adults",Domena rozrywkowa o niejasnym przeznaczeniu niesie wysokie ryzyko związane z bezpieczeństwem marki i wiarygodnością treści.
taboola,polki.pl,,Mobile,Web,DISPLAY,336x280,PL,592,441,589,74.87%,1,0.17%,0.520258,0.879,1.18,0.52,0,0.00%,0.7449,0.9949,1.1797,0.8324,0.0001,0.8324,low,IAB18 - Style & Fashion,IAB19 - Beauty & Fitness,lifestyle,"mass_reach, young_adults, parents","Portal lifestyle'owy skierowany do kobiet oferuje naturalną przestrzeń dla marek fashion, beauty i home&living."
prebid,www.pleinevie.fr,,Mobile,Web,DISPLAY,300x250,FR,592,77,558,13.80%,1,0.17%,0.846262,1.429,10.99,0.846,0,0.00%,0.1301,0.9426,10.9904,0.4145,0.0001,0.4145,low,IAB8 - Health & Fitness,IAB6 - Home & Garden,health,"mass_reach,young_adults,parents","Serwis poświęcony zdrowiu i samopoczuciu przyciągający osoby zainteresowane wellness, fitness i profilaktyką zdrowotną."
adx,www.elle.ro,,Mobile,Web,DISPLAY,300x600,RO,589,186,579,32.12%,0,0.00%,0.158933,0.27,0.854,0.0,0,0.00%,0.3158,0.983,0.8545,0.5493,0.0004,0.5493,low,IAB18 - Business & Finance,IAB9 - Hobbies & Interests,lifestyle,"mass_reach, young_adults, professionals, high_income, parents","Rumuńska edycja prestiżowego magazynu mody i stylu życia, przyciągająca kobiety i osoby zainteresowane modą."
prebid,www.jutarnji.hr,,Desktop,Web,DISPLAY,970x250,RS,588,89,577,15.42%,4,0.68%,1.422278,2.419,15.981,0.356,0,0.00%,0.1514,0.9813,15.9807,0.4419,0.0,0.4419,low,IAB12 - News & Politics,,news,mass_reach,Chorwacki dziennik Jutarnji list dostarczający wiadomości krajowe i międzynarodowe dla szerokiego grona czytelników.
index,www.zone-turf.fr,,Desktop,Web,DISPLAY,300x600,FR,588,439,579,75.82%,0,0.00%,0.460404,0.783,1.049,0.0,0,0.00%,0.7466,0.9847,1.0488,0.8299,0.0001,0.6224,medium,IAB17 - Sports,IAB9 - Hobbies & Interests,sports,"young_adults, professionals, high_income",Francuski serwis poświęcony wyścigom konnym i zakładom dla entuzjastów sportów konnych szukających informacji i analiz.
opera,metro.co.uk,,Desktop,Web,DISPLAY,160x600,GB,587,579,586,98.81%,0,0.00%,0.789573,1.345,1.364,0.0,0,0.00%,0.9864,0.9983,1.3637,0.9906,0.0001,0.9906,low,IAB12 - News & Politics,IAB1 - Arts & Entertainment,news,"mass_reach,young_adults","Poważny brytyjski portal informacyjny przyciąga szerokie audytorium zainteresowane wiadomościami, rozrywką i trendami."
adx,celtsarehere.com,,Mobile,Web,DISPLAY,300x600,GB,587,363,574,63.24%,3,0.51%,3.29837,5.619,9.086,1.099,0,0.00%,0.6184,0.9779,9.0864,0.7442,0.0,0.7442,low,IAB18 - Sports,IAB12 - News & Politics,sports,"mass_reach, young_adults, professionals","Serwis sportowy dedykowany kibicom piłki nożnej, oferujący dostęp do zaangażowanej publiczności zainteresowanej treściami sportowymi."
rp,ezgif.com,,Desktop,Web,DISPLAY,300x50,IT,584,329,561,58.65%,1,0.17%,0.229865,0.394,0.699,0.23,0,0.00%,0.5634,0.9606,0.6987,0.7024,0.0003,0.7024,low,IAB19 - Technology & Computing,IAB3 - Arts & Entertainment,technology,"tech_enthusiasts, young_adults, professionals",Online narzędzie do edycji GIF-ów docierające do twórców treści i designerów.
sovrn,mail2.tds.net,,Desktop,Web,DISPLAY,300x250,US,584,264,584,45.21%,0,0.00%,2.315338,3.965,8.77,0.0,0,0.00%,0.4521,1.0,8.7702,0.6439,0.0,0.6439,low,IAB3 - Business & Finance,,other,"professionals, high_income",Amerykański serwis poczty elektronicznej TDS skupia profesjonalistów i użytkowników biznesowych.
adxus,www.the-independent.com,,Desktop,Web,DISPLAY,300x250,US,583,484,572,84.62%,0,0.00%,0.856807,1.47,1.77,0.0,0,0.00%,0.8302,0.9811,1.7703,0.883,0.0001,0.883,low,IAB12 - News & Politics,IAB15 - Business & Finance,news,"professionals,high_income",Niezależna brytyjska gazeta online o wysokiej wiarygodności czytana przez profesjonalistów i osoby zainteresowane polityką.
onetag,haps.pl,,Desktop,Web,DISPLAY,728x90,PL,583,386,575,67.13%,0,0.00%,0.087516,0.15,0.227,0.0,0,0.00%,0.6621,0.9863,0.2267,0.7756,0.0007,0.5817,medium,IAB5 - Business,IAB17 - Local,other,"professionals,mass_reach",Polska platforma biznesowa lub katalogu usług oferująca dostęp do lokalnych profesjonalistów i konsumentów.
adxbr,olhardacidade.com.br,,Mobile,Web,DISPLAY,336x280,BR,582,381,569,66.96%,0,0.00%,0.698763,1.201,1.834,0.0,0,0.00%,0.6546,0.9777,1.834,0.7677,0.0001,0.7677,low,IAB19 - Hobbies & Interests,IAB12 - News & Politics,lifestyle,"mass_reach, young_adults",Brazylijski portal lifestyle'owy skupiający odbiorców zainteresowanych kulturą miejską i trendami.
adxbr,brasilsonoro.com,,Desktop,Web,DISPLAY,970x250,BR,582,454,566,80.21%,0,0.00%,0.736834,1.266,1.623,0.0,0,0.00%,0.7801,0.9725,1.623,0.8474,0.0001,0.8474,low,IAB1 - Arts & Entertainment,IAB16 - Hobbies & Interests,entertainment,"mass_reach,young_adults,tech_enthusiasts",Serwis o muzyce i kulturze zwraca się do odbiorców zainteresowanych sztuką i rozrywką.
adxbr,dictionary.cambridge.org,,Mobile,Web,DISPLAY,300x250,MX,581,441,560,78.75%,5,0.86%,2.756115,4.744,6.25,0.551,0,0.00%,0.759,0.9639,6.2497,0.8307,0.0,0.8307,low,IAB13 - Education,IAB16 - Books & Literature,education,"students,professionals,mass_reach","Słownik Cambridge przyciąga użytkowników edukacyjnych i profesjonalistów poszukujących wiarygodnych informacji, co gwarantuje bezpieczne otoczenie marki."
index,www.yahoo.com,,Desktop,Web,DISPLAY,970x250,RS,579,394,555,70.99%,0,0.00%,1.339188,2.313,3.399,0.0,0,0.00%,0.6805,0.9585,3.399,0.7778,0.0,0.5834,medium,IAB12 - News & Politics,IAB18 - Technology & Computing,news,"mass_reach, professionals, high_income, parents","Globalny portal internetowy i agregator treści oferujący wiadomości, poczta i usługi zapewniające maszywny zasięg wśród szerokiego audytorium."
adxbr,www.dados-online.pt,,Mobile,Web,DISPLAY,300x250,BR,579,475,540,87.96%,2,0.35%,0.265116,0.458,0.558,0.133,0,0.00%,0.8204,0.9326,0.5581,0.8597,0.0002,0.8597,low,IAB19 - Technology & Computing,IAB21 - Real Estate,technology,"professionals, high_income","Portugalskaplatforma danych i analityki, atrakcyjna dla firm B2B i profesjonalistów poszukujących zaawansowanych informacji."
pubmatic,www.standard.co.uk,,Desktop,Web,DISPLAY,336x280,GB,578,426,570,74.74%,33,5.71%,6.687995,11.571,15.7,0.203,0,0.00%,0.737,0.9862,15.6995,0.8242,0.0,0.8242,low,IAB12 - News & Politics,,news,"mass_reach,professionals,high_income","Londyńska gazeta o wysokim standardzie dziennikarskim, idealnie dopasowana do kampanii premium."
adxbr,mardm.infoglimmer.com,,Mobile,Web,DISPLAY,300x600,BR,577,415,574,72.30%,23,3.99%,3.323386,5.76,8.008,0.144,0,0.00%,0.7192,0.9948,8.0082,0.8157,0.0,0.6118,medium,IAB7 - Automotive,,automotive,"professionals,high_income,mass_reach",Serwis motoryzacyjny dociera do entuzjastów samochodów i potencjalnych kupujących pojazdy.
triplelift,www.kleinanzeigen.de,,Mobile,Web,DISPLAY,728x90,DE,575,397,560,70.89%,3,0.52%,1.95708,3.404,4.93,0.652,0,0.00%,0.6904,0.9739,4.9297,0.7896,0.0,0.7896,low,IAB19 - Shopping,,other,mass_reach,"Niemiecki portal ogłoszeń klasyfikowanych należący do eBay, docierający do szerokiej publiczności poszukującej towarów i usług."
rhythmone,epoznan.pl,,Mobile,Web,DISPLAY,300x600,PL,574,1,570,0.18%,0,0.00%,0.149145,0.26,149.145,0.0,0,0.00%,0.0017,0.993,149.145,0.3487,0.0004,0.3487,low,IAB12 - News & Politics,IAB9 - Hobbies & Interests,news,mass_reach,"Portal lokalne z informacjami o Poznaniu, doskonały dla marek regionalnych i lokalnych biznesów poszukujących targetingu geograficznego."
rp,www.benchmark.pl,,Mobile,Web,DISPLAY,300x600,PL,573,284,562,50.53%,1,0.17%,1.590327,2.775,5.6,1.59,0,0.00%,0.4956,0.9808,5.5997,0.6654,0.0,0.6654,low,IAB13 - Finance,IAB19 - Technology & Computing,finance,"professionals, high_income",Polski portal finansowy specjalizujący się w analizie rynku i inwestycjach przyciąga profesjonalnych odbiorców.
opera,trucky.overwolf.com,,Desktop,Web,VIDEO,300x250,BE,571,570,571,99.82%,0,0.00%,0.347281,0.608,0.609,0.0,0,0.00%,0.9982,1.0,0.6093,0.9988,0.0002,0.9988,low,IAB9 - Video Games,,gaming,"young_adults, tech_enthusiasts, students",Gra na platformie Overwolf skierowana do graczy zainteresowanych symulacjami i grami motoryzacyjnymi.
adxus,www.ign.com,,Mobile,Web,DISPLAY,336x280,US,571,437,562,77.76%,1,0.18%,1.263112,2.212,2.89,1.263,0,0.00%,0.7653,0.9842,2.8904,0.8419,0.0,0.8419,low,IAB20 - Video Gaming,IAB11 - Entertainment,gaming,"young_adults, tech_enthusiasts, students",Światowe światowe media o grach wideo z wysokim zaangażowaniem odbiorców i bogatą zawartością dla graczy.
adxbr,jogosdaescola.com.br,,Desktop,Web,DISPLAY,970x90,BR,568,517,559,92.49%,1,0.18%,0.744043,1.31,1.439,0.744,0,0.00%,0.9102,0.9842,1.4392,0.9361,0.0001,0.9361,low,IAB22 - Education,IAB16 - Gaming,gaming,"students,parents,education","Brazylijski serwis gier edukacyjnych dociera do nauczycieli, rodziców i uczniów szukających materiałów do nauki."
rp,occasion.largus.fr,,Mobile,Web,DISPLAY,970x250,FR,568,194,564,34.40%,0,0.00%,0.442401,0.779,2.28,0.0,0,0.00%,0.3415,0.993,2.2804,0.5695,0.0001,0.5695,low,IAB16 - Automotive,,automotive,"professionals, high_income, mass_reach",Francuska platforma motoryzacyjna skupiająca odbiorców zainteresowanych samochodami i pojazdziami.
onetag,www.wyborkierowcow.pl,,Mobile,Web,DISPLAY,970x250,PL,567,388,558,69.53%,0,0.00%,0.122383,0.216,0.315,0.0,0,0.00%,0.6843,0.9841,0.3154,0.7892,0.0005,0.7892,low,IAB2 - Automotive,IAB18 - Technology & Computing,automotive,"professionals, high_income, tech_enthusiasts, mass_reach",Polski portal poświęcony samochodom i testom pojazdów dla kierowców interesujących się motoryzacją i nowymi technologiami transportu.
adxbr,www.guiademidia.com.br,,Mobile,Web,DISPLAY,320x480,BR,567,375,503,74.55%,1,0.18%,0.824984,1.455,2.2,0.825,0,0.00%,0.6614,0.8871,2.2,0.7404,0.0001,0.7404,low,IAB12 - News & Politics,IAB19 - Technology & Computing,news,"professionals, mass_reach",Brazylijski przewodnik i katalog mediów poświęcony informacjom o branży medialnej i komunikacji.
wpsspexternal,www.mp.pl,,Desktop,Web,DISPLAY,728x90,PL,566,554,564,98.23%,0,0.00%,0.13871,0.245,0.25,0.0,0,0.00%,0.9788,0.9965,0.2504,0.985,0.0004,0.985,low,IAB12 - News & Politics,IAB17 - Sports,news,"mass_reach, professionals",Portal informacyjny o wysokiej wiarygodności z bogatą zawartością sportową i polityczną skierowaną do dorosłych odbiorców.
adxbr,es.piliapp.com,,Desktop,Web,DISPLAY,300x250,CO,566,511,544,93.93%,2,0.35%,2.775668,4.904,5.432,1.388,0,0.00%,0.9028,0.9611,5.4318,0.9232,0.0,0.9232,low,IAB19 - Technology & Computing,IAB5 - Food & Drink,technology,"tech_enthusiasts, young_adults",Platforma narzędziowa przyciągająca technicznych użytkowników zainteresowanych aplikacjami i generatorami online.
onetag,www.admagazine.fr,,Mobile,Web,DISPLAY,500x120,FR,565,0,0,0.00%,1,0.18%,0.69938,1.238,0.0,0.699,0,0.00%,0.0,0.0,0.0,0.0,0.0001,0.0,low,IAB3 - Business,IAB3-1 - Design,lifestyle,"high_income,professionals,young_adults",Francuski magazyn projektów architektonicznych i designu dla wysokojakościowych oraz bogatych odbiorców.
sovrn,www.buzzfeed.com,,Desktop,Web,DISPLAY,320x50,GB,564,525,557,94.25%,4,0.71%,1.525939,2.706,2.907,0.381,0,0.00%,0.9309,0.9876,2.9066,0.9507,0.0,0.713,medium,IAB16 - Entertainment,IAB14 - Society,entertainment,"mass_reach, young_adults, students","Portal rozrywkowy ze zróżnicowaną zawartością przyciąga młodą publiczność, ale wymaga monitorowania brand safety."
adxbr,23708546394.appposts.com,,Mobile,Web,DISPLAY,336x280,BR,564,181,546,33.15%,6,1.06%,0.776103,1.376,4.288,0.129,0,0.00%,0.3209,0.9681,4.2879,0.5474,0.0001,0.0,high,IAB3 - Business,IAB23 - Uncategorized,other,"professionals, mass_reach","Serwis agregujący posty aplikacji o niejasnym kontekście, wiążący się z podwyższonym ryzykiem bezpieczeństwa marki."
adx,hang.hu,,Mobile,Web,DISPLAY,300x600,HU,563,448,559,80.14%,9,1.60%,4.507981,8.007,10.062,0.501,0,0.00%,0.7957,0.9929,10.0625,0.8647,0.0,0.8647,low,IAB11 - Entertainment,IAB9 - Hobbies & Interests,entertainment,"young_adults,mass_reach",Węgierski portal rozrywkowy docierający do młodej publiczności zainteresowanej treściami lifestylowymi i rozrywką.
sovrn,sonichits.com,,Mobile,Web,DISPLAY,300x600,BR,563,501,541,92.61%,0,0.00%,0.706082,1.254,1.409,0.0,0,0.00%,0.8899,0.9609,1.4093,0.9147,0.0001,0.9147,low,IAB1 - Arts & Entertainment,IAB9 - Hobbies & Interests,entertainment,"young_adults, mass_reach",Serwis poświęcony serii gier Sonic przyciągający fanów gier wideo i fanów kultury pop.
appnexus,www.wysokieobcasy.pl,,Mobile,Web,DISPLAY,300x600,PL,561,384,549,69.95%,3,0.53%,1.997017,3.56,5.201,0.666,0,0.00%,0.6845,0.9786,5.2006,0.7874,0.0,0.7874,low,IAB10 - Home & Garden,IAB6 - Style & Fashion,lifestyle,"young_adults, parents, professionals, high_income","Polski magazyn lifestylowy skierowany do kobiet z zawartością o modzie, stylu życia i inspiracjach dla świadomych konsumentek."
adxbr,i1mxdg.playtoys.tv,,Mobile,Web,DISPLAY,336x280,MX,561,498,537,92.74%,12,2.14%,3.702669,6.6,7.435,0.309,0,0.00%,0.8877,0.9572,7.4351,0.912,0.0,0.0,high,IAB17 - Sports & Recreation,,entertainment,"young_adults, mass_reach",Portal rozrywki z podejrzanym profilem domenowym stanowiący potencjalne ryzyko dla bezpieczeństwa marki.
pubmatic,mail1.virgilio.it,,Desktop,Web,DISPLAY,300x250,IT,559,297,541,54.90%,13,2.33%,1.484651,2.656,4.999,0.114,0,0.00%,0.5313,0.9678,4.9988,0.6841,0.0,0.6841,low,IAB3 - Business & Finance,,other,"mass_reach, professionals, parents",Włoski portal poczty elektronicznej Virgilio dociera do szerokie grupy włoskich internautów na różnych urządzeniach.
pubmatic,grudziadz.naszemiasto.pl,,Mobile,Web,DISPLAY,336x280,PL,559,127,543,23.39%,1,0.18%,0.520761,0.932,4.1,0.521,0,0.00%,0.2272,0.9714,4.1005,0.4877,0.0001,0.4877,low,IAB17 - Local,,news,mass_reach,Lokalna platforma informacyjna Grudziądza docierająca do mieszkańców zainteresowanych wiadomościami regionalnymi.
adx,swiatgwiazd.pl,,Desktop,Web,DISPLAY,300x600,PL,558,317,544,58.27%,1,0.18%,0.708312,1.269,2.234,0.708,0,0.00%,0.5681,0.9749,2.2344,0.7105,0.0001,0.5329,medium,IAB9 - Entertainment,IAB12 - News & Politics,entertainment,"mass_reach, young_adults, professionals",Polski serwis plotek i celebrity news docierający do szerokiego audytorium zainteresowanego rozrywką.
index,wiadomosci.radiozet.pl,,Mobile,Web,DISPLAY,300x600,PL,555,456,536,85.07%,5,0.90%,1.757157,3.166,3.853,0.351,0,0.00%,0.8216,0.9658,3.8534,0.8721,0.0,0.8721,low,IAB12 - News & Politics,IAB17 - Music & Audio,news,"mass_reach,young_adults","Polski portal radiowy łączący wiadomości z treściami audio, docierający do słuchaczy radia internetowego."
rp,www.parismatch.com,,Mobile,Web,DISPLAY,300x600,ES,553,340,548,62.04%,0,0.00%,1.730153,3.129,5.089,0.0,0,0.00%,0.6148,0.991,5.0887,0.7465,0.0,0.7465,low,IAB8 - Entertainment,IAB12 - News & Politics,news,"mass_reach,high_income,professionals","Prestiżowy magazyn francuski łączący newsy, rozrywkę i moda, przyciągający wykształconą publiczność o wysokim statusie społecznym."
index,www.lemonde.fr,,Desktop,Web,DISPLAY,336x280,FR,553,401,544,73.71%,5,0.90%,3.284687,5.94,8.191,0.657,0,0.00%,0.7251,0.9837,8.1912,0.8156,0.0,0.8156,low,IAB12 - News & Politics,IAB18 - Business & Finance,news,"professionals,high_income,mass_reach",Jeden z najprestižniejszych światowych dzienników przyciągający inteligencję i decydentów.
adxbr,brawlify.com,,Mobile,Web,DISPLAY,320x100,BR,552,382,519,73.60%,1,0.18%,0.345937,0.627,0.906,0.346,0,0.00%,0.692,0.9402,0.9056,0.7789,0.0002,0.7789,low,IAB9 - Hobbies & Interests,IAB20 - Video Gaming,gaming,"young_adults,students,tech_enthusiasts,mass_reach",Platforma do gier multiplayer przyciąga pasjonatów gamingu i młodą publiczność aktywną online.
adxbr,www.fragrantica.com,,Desktop,Web,DISPLAY,300x600,BR,552,418,533,78.42%,0,0.00%,1.078766,1.954,2.581,0.0,0,0.00%,0.7572,0.9656,2.5808,0.8301,0.0001,0.8301,low,IAB20 - Real Estate,IAB9 - Hobbies & Interests,lifestyle,"mass_reach, young_adults, high_income",Międzynarodowa baza danych zapachów przyciąga entuzjastów perfum i kosmetyków szukających recenzji produktów.
adxbr,leouve.com.br,,Mobile,Web,DISPLAY,320x480,BR,552,398,531,74.95%,3,0.54%,0.683985,1.239,1.719,0.228,0,0.00%,0.721,0.962,1.7186,0.8054,0.0001,0.8054,low,IAB6 - Home & Garden,IAB1 - Arts & Entertainment,lifestyle,"mass_reach,high_income,professionals","Serwis poświęcony designowi wnętrz i home decor, atrakcyjny dla marek mebli, dekoracji i produktów dla domu skierowanych do świadomych konsumentów."
pubmatic,actu.fr,,Desktop,Web,DISPLAY,300x600,FR,551,225,540,41.67%,2,0.36%,1.025403,1.861,4.557,0.513,0,0.00%,0.4083,0.98,4.5573,0.6084,0.0001,0.6084,low,IAB12 - News & Politics,,news,"mass_reach, professionals",Ogólnoinformacyjny portal aktualności z szerokim zasięgiem wśród francuskich użytkowników poszukujących informacji bieżących.
opera,www.fool.com,,Desktop,Web,DISPLAY,970x90,GB,549,465,539,86.27%,10,1.82%,2.038061,3.712,4.383,0.204,0,0.00%,0.847,0.9818,4.3829,0.8942,0.0,0.8942,low,IAB13 - Personal Finance,IAB3 - Business,finance,"professionals, high_income, young_adults",Serwis finansowy The Motley Fool przyciąga inwestorów i profesjonalistów szukających analiz rynkowych i porad inwestycyjnych.
adform,www.elcorreo.com,,Mobile,Web,DISPLAY,300x600,ES,549,502,540,92.96%,13,2.37%,3.233511,5.89,6.441,0.249,0,0.00%,0.9144,0.9836,6.4413,0.9386,0.0,0.9386,low,IAB12 - News & Politics,IAB13 - Events & Happenings,news,"mass_reach, professionals","Wiodący dziennik regionalny z szerokim zasięgiem, oferujący wiarygodną zawartość dla marek poszukujących bezpiecznego umieszczenia w kontekście wiadomości."
rp,radio-en-vivo.mx,,Desktop,Web,DISPLAY,300x250,MX,546,522,544,95.96%,0,0.00%,0.878815,1.61,1.684,0.0,0,0.00%,0.956,0.9963,1.6836,0.9701,0.0001,0.7276,medium,IAB24 - Media & Entertainment,IAB9 - Hobbies & Interests,entertainment,"mass_reach, young_adults","Meksykańska platforma radiowa online dociera do słuchaczy muzyki i rozrywki, wymaga jednak weryfikacji jakości treści."
