SUPPLY_SOURCE,DOMAIN,APP_NAME,DEVICE_TYPE,ENVIRONMENT,LINE_ITEM_TYPE,CREATIVE_SIZE,COUNTRY,IMPRESSIONS,VIEWABLE_IMPRESSIONS,MEASURABLE_IMPRESSIONS,VIEWABILITY,CLICKS,CLICK_THROUGH_RATE,TOTAL_SPEND_USD,ECPM_USD,VCPM_USD,ECPC_USD,VIDEO_COMPLETE_VIEWS,VIDEO_COMPLETION_RATE,effective_viewability,measurability_rate,cost_per_viewable_impression,quality_score,cost_efficiency_score,brand_safety_score,brand_safety_risk,iab_category,iab_category_secondary,content_type,audience_profile,placement_rationale_pl
rp,pomorska.pl,,Mobile,Web,DISPLAY,300x600,PL,3067,1596,2963,53.86%,12,0.39%,9.322233,3.040,5.841,0.777,0,0.00%,0.5204,0.9661,5.841,0.7523,0.0,0.7523,low,IAB12 - News & Politics,,news,mass_reach,Regionalne medium informacyjne docierające do mieszkańców Pomorza zainteresowanych lokalnymi wiadomościami.
index,wyborcza.pl,,Mobile,Web,DISPLAY,300x250,PL,3056,2225,3014,73.82%,3,0.10%,2.610057,0.854,1.173,0.870,0,0.00%,0.7281,0.9863,1.1731,0.8622,0.0001,0.8622,low,IAB12 - News & Politics,IAB13 - Business,news,"mass_reach, professionals",Флагманski portal informacyjny o dużym zasięgu i wpływie na opinię publiczną.
adxbr,veja.abril.com.br,,Desktop,Web,DISPLAY,970x250,BR,3050,2624,2987,87.85%,56,1.84%,8.074303,2.647,3.077,0.144,0,0.00%,0.8603,0.9793,3.0771,0.9289,0.0001,0.9289,low,IAB12 - News & Politics,,news,"mass_reach, professionals, high_income",Prestiżowe brazylskie czasopismo online dla profesjonalistów zainteresowanych analizą społeczno-polityczną.
sovrn,trucmania.ouest-france.fr,,Mobile,Web,DISPLAY,320x50,FR,3050,2949,3019,97.68%,2,0.07%,2.380103,0.780,0.807,1.190,0,0.00%,0.9669,0.9898,0.8071,0.9833,0.0002,0.9833,low,IAB16 - Automotive,,automotive,"professionals, high_income, tech_enthusiasts",Serwis motoryzacyjny skierowany do fanów branży transportowej i pojazdów ciężarowych.
openx,www.netflu.com.br,,Mobile,Web,DISPLAY,300x250,BR,3046,661,2948,22.42%,11,0.36%,2.980616,0.979,4.509,0.271,0,0.00%,0.217,0.9678,4.5093,0.596,0.0,0.596,medium,IAB7 - Health & Fitness,,health,mass_reach,Portal zdrowotny dla osób szukających informacji medycznych i porad.
rp,www.allocine.fr,,Mobile,Web,DISPLAY,160x600,FR,3045,1105,2926,37.76%,1,0.03%,4.214089,1.384,3.814,4.214,0,0.00%,0.3629,0.9609,3.8137,0.6693,0.0,0.6693,medium,IAB9 - Hobbies & Interests,,entertainment,"young_adults, mass_reach","Znany portal filmowy, premium dla marek entertainment i streaming."
adxbr,boletimnews.com,,Mobile,Web,DISPLAY,336x280,BR,3036,1555,2943,52.84%,3,0.10%,0.386486,0.127,0.249,0.129,0,0.00%,0.5122,0.9694,0.2485,0.7489,0.0007,0.7489,low,IAB12 - News & Politics,,news,mass_reach,Portal informacyjny oferuje dostęp do publiczności szukającej bieżących wiadomości i aktualności.
sas,nypost.com,,Desktop,Web,DISPLAY,300x250,US,3035,472,3003,15.72%,8,0.26%,4.891937,1.612,10.364,0.611,0,0.00%,0.1555,0.9895,10.3643,0.5734,0.0,0.5734,medium,IAB12 - News & Politics,,news,"mass_reach, professionals",Prestiżowa gazeta nowojorska dociera do wykształconych i zainteresowanych wielbicieli newsów.
appnexus,www.kentonline.co.uk,,Desktop,Web,DISPLAY,300x600,GB,3031,1869,2654,70.42%,3,0.10%,3.613430,1.192,1.933,1.204,0,0.00%,0.6166,0.8756,1.9333,0.7899,0.0001,0.7899,low,IAB12 - News & Politics,,news,mass_reach,Brytyjski portal lokalny; idealny dla kampanii regionalnych i marek o zasięgu lokalnym w UK.
pubmatic,www.cuisineactuelle.fr,,Mobile,Web,DISPLAY,300x600,FR,3006,690,2908,23.73%,3,0.10%,2.208281,0.735,3.200,0.736,0,0.00%,0.2295,0.9674,3.2004,0.6024,0.0001,0.6024,medium,IAB11 - Home & Garden,IAB9 - Hobbies & Interests,lifestyle,"mass_reach, parents, high_income","Magazyn kulinarny przyciąga kuchniach zainteresowanych, idealne dla marek spożywczych i AGD."
index,theobjective.com,,Mobile,Web,DISPLAY,300x600,ES,3004,1976,2979,66.33%,11,0.37%,3.472624,1.156,1.757,0.316,0,0.00%,0.6578,0.9917,1.7574,0.8275,0.0001,0.8275,low,IAB12 - News & Politics,,news,"mass_reach, professionals",Prestiżowe źródło informacji dla odbiorców zainteresowanych analizą polityczną i społeczną.
rp,www.womenshealthmag.com,,Desktop,Web,DISPLAY,300x600,GB,2998,2467,2974,82.95%,16,0.53%,2.715269,0.906,1.101,0.170,0,0.00%,0.8229,0.992,1.1006,0.9107,0.0001,0.9107,low,IAB7 - Health & Fitness,IAB18 - Style & Fashion,health,"young_adults, parents",Magazyn zdrowia i fitness dla kobiet zainteresowanych wellnessem i stylem życia.
adx,wyborcza.pl,,Desktop,Web,DISPLAY,336x280,PL,2987,2256,2972,75.91%,2,0.07%,2.457399,0.823,1.089,1.229,0,0.00%,0.7553,0.995,1.0893,0.877,0.0002,0.877,low,IAB12 - News & Politics,IAB13 - Business,news,"mass_reach, professionals",Флагманski portal informacyjny o dużym zasięgu i wpływie na opinię publiczną.
adxbr,www.revistagq.com,,Mobile,Web,DISPLAY,320x50,MX,2981,2385,2859,83.42%,2,0.07%,2.093031,0.702,0.878,1.047,0,0.00%,0.8001,0.9591,0.8776,0.8966,0.0002,0.8966,low,IAB11 - Entertainment,IAB16 - Style & Fashion,lifestyle,"high_income, young_adults, professionals",Prestiżowy magazyn mody i stylu życia dociera do mężczyzn o wysokiej zdolności nabywczej.
adx,holdpont.hu,,Desktop,Web,DISPLAY,300x250,HU,2960,1915,2853,67.12%,1,0.03%,0.805401,0.272,0.421,0.805,0,0.00%,0.647,0.9639,0.4206,0.8175,0.0004,0.8175,low,IAB24 - Uncategorized,,other,mass_reach,Serwis o niezdefiniowanej kategorii wymagający dalszych badań.
adx,www.ilmattino.it,,Mobile,Web,DISPLAY,500x120,IT,2938,0,0,0.00%,11,0.37%,7.090106,2.413,0.000,0.645,0,0.00%,0.0,0.0,,0.0,0.0,0.0,high,IAB12 - News & Politics,IAB14 - Society,news,"mass_reach, professionals, young_adults",Włoski dziennik przyciąga czytelników zainteresowanych informacją lokalną i krajową.
opera,istoedinheiro.com.br,,Mobile,Web,DISPLAY,300x250,BR,2913,2202,2854,77.15%,10,0.34%,3.083930,1.059,1.401,0.308,0,0.00%,0.7559,0.9797,1.4005,0.8756,0.0001,0.8756,low,IAB20 - Finance,,finance,"professionals, high_income",Serwis finansowy przyciągający profesjonalistów zainteresowanych inwestycjami.
adxbr,rd1.com.br,,Mobile,Web,DISPLAY,320x50,BR,2912,2708,2877,94.13%,5,0.17%,1.885001,0.647,0.696,0.377,0,0.00%,0.9299,0.988,0.6961,0.9647,0.0002,0.9647,low,IAB13 - Personal Finance,,finance,"professionals, high_income","Serwis poświęcony finansom osobistym, doskonały dla banków i firm inwestycyjnych."
appnexus,www.lance.com.br,,Mobile,Web,DISPLAY,300x250,BR,2897,1631,2808,58.08%,6,0.21%,4.619657,1.595,2.832,0.770,0,0.00%,0.563,0.9693,2.8324,0.7751,0.0001,0.7751,low,IAB17 - Sports,,sports,"mass_reach, young_adults",Brazylijski serwis sportowy; doskonała platforma dla marek sportowych i bukmacherów w Brazylii.
adx,uk.yahoo.com,,Desktop,Web,DISPLAY,300x250,GB,2888,2223,2830,78.55%,2,0.07%,5.079253,1.759,2.285,2.540,0,0.00%,0.7697,0.9799,2.2849,0.8827,0.0001,0.8827,low,IAB12 - News & Politics,IAB19 - Technology & Computing,news,mass_reach,Portal portalu Yahoo UK z wiadomościami i usługami dla masowego grona użytkowników brytyjskich.
adxbr,www.todamateria.com.br,,Desktop,Web,DISPLAY,970x90,BR,2878,2491,2742,90.85%,14,0.49%,4.354992,1.513,1.748,0.311,0,0.00%,0.8655,0.9527,1.7483,0.9306,0.0001,0.9306,low,IAB19 - Technology & Computing,IAB22 - Education,education,"students, young_adults",Brazylijski serwis edukacyjny dla studentów i uczniów szukających wyjaśnień na tematy szkolne.
appnexus,wiadomosci.wp.pl,,Desktop,Web,DISPLAY,336x280,PL,2877,2363,2859,82.65%,0,0.00%,4.303935,1.496,1.821,0.000,0,0.00%,0.8213,0.9937,1.8214,0.9101,0.0001,0.9101,low,IAB12 - News & Politics,,news,"mass_reach, professionals","Major portal informacyjny, premium placement dla marek chcących maksymalnego reach'u."
rp,www.money.pl,,Desktop,Web,DISPLAY,300x250,PL,2877,2145,2859,75.03%,0,0.00%,1.788252,0.622,0.834,0.000,0,0.00%,0.7456,0.9937,0.8337,0.872,0.0002,0.872,low,IAB22 - Personal Finance,IAB12 - News & Politics,finance,"professionals, high_income",Serwis finansowy docierający do osób interesujących się inwestycjami i finansami.
sovrn,play.google.com,KJV Bible Audio - Daily Verses,TV,In-app,CTV,1920x1080,US,2871,0,0,0.00%,0,0.00%,7.044841,2.454,0.000,0.000,679,23.65%,0.0,0.0,,0.0591,0.0,0.0,high,IAB19 - Technology & Computing,IAB10 - Games,gaming,"mass_reach, students, young_adults",Oficjalny sklep aplikacji Google Play z dostępem do miliardów użytkowników urządzeń Android.
adxbr,baseball.fantasysports.yahoo.com,,Desktop,Web,DISPLAY,970x250,MX,2863,2010,2748,73.14%,3,0.10%,1.851678,0.647,0.921,0.617,0,0.00%,0.7021,0.9598,0.9212,0.8456,0.0002,0.8456,low,IAB17 - Sports,IAB20 - Games,sports,"young_adults, professionals, mass_reach",Fantasy sports przyciąga fanów baseballu zaangażowanych w konkurencyjne gry sportowe.
rp,www.huffpost.com,,Desktop,Web,DISPLAY,320x50,FR,2859,2345,2826,82.98%,4,0.14%,4.226959,1.478,1.803,1.057,0,0.00%,0.8202,0.9885,1.8025,0.9092,0.0001,0.9092,low,IAB12 - News & Politics,IAB14 - Society,news,"mass_reach, professionals, young_adults","Globalny portal informacyjny dociera do szerokiej, głównie młodszej publiczności zainteresowanej newsami."
adxbr,trionoticias.com.br,,Mobile,Web,DISPLAY,336x280,BR,2856,2433,2812,86.52%,12,0.42%,1.524923,0.534,0.627,0.127,0,0.00%,0.8519,0.9846,0.6268,0.9249,0.0003,0.9249,low,IAB12 - News & Politics,,news,"mass_reach, professionals",Brazylijski serwis informacyjny dostarczający bieżące wiadomości dla auditorium zainteresowanego polityką.
medianet,www.photopea.com,,Desktop,Web,DISPLAY,300x250,BR,2856,2691,2839,94.79%,10,0.35%,23.600500,8.263,8.770,2.360,0,0.00%,0.9422,0.994,8.7702,0.9709,0.0,0.9709,low,IAB18 - Technology & Computing,,technology,"professionals, tech_enthusiasts, young_adults","Darmowy edytor grafiki online - dla designerów, freelancerów i tech-savvy profesjonalistów."
sovrn,progameguides.com,,Mobile,Web,DISPLAY,970x250,BR,2843,1285,2598,49.46%,6,0.21%,3.588523,1.262,2.793,0.598,0,0.00%,0.452,0.9138,2.7926,0.7042,0.0001,0.7042,low,IAB10 - Games,,gaming,"young_adults, students, tech_enthusiasts",Portal z poradnikami do gier skierowany do serious gamers i zawodowych graczy esportowych.
adx,www.bien.hu,,Mobile,Web,DISPLAY,320x50,HU,2835,2168,2465,87.95%,1,0.04%,0.542663,0.191,0.250,0.543,0,0.00%,0.7647,0.8695,0.2503,0.8745,0.0007,0.8745,low,IAB12 - News & Politics,IAB14 - Real Estate,news,"mass_reach, professionals, high_income",Portal biznesowy i nieruchomości - grona profesjonalistów i inwestorów zainteresowanych rynkiem.
appnexus,kielce.naszemiasto.pl,,Mobile,Web,DISPLAY,970x250,PL,2834,2552,2745,92.97%,13,0.46%,6.953735,2.454,2.725,0.535,0,0.00%,0.9005,0.9686,2.7248,0.9491,0.0001,0.9491,low,IAB12 - News & Politics,,news,mass_reach,Lokalny portal informacyjny dla mieszkańców Kielc.
pubmatic,nto.pl,,Mobile,Web,DISPLAY,336x280,PL,2831,875,2776,31.52%,13,0.46%,2.516350,0.889,2.876,0.194,0,0.00%,0.3091,0.9806,2.8758,0.6479,0.0001,0.6479,medium,IAB12 - News & Politics,,news,mass_reach,Serwis informacyjny dociera do szerokich mas zainteresowanych bieżącymi wiadomościami.
pubmatic,www.lequipe.fr,,Mobile,Web,DISPLAY,336x280,BE,2829,2293,2800,81.89%,8,0.28%,9.336210,3.300,4.072,1.167,0,0.00%,0.8105,0.9897,4.0716,0.9043,0.0,0.9043,low,IAB17 - Sports,,sports,"mass_reach, young_adults",Wiodący francuski serwis sportowy; idealna platforma dla marek sportowych i sprzętu na rynku francuskim.
sovrn,www.merriam-webster.com,,Mobile,Web,DISPLAY,300x250,GB,2823,2772,2809,98.68%,4,0.14%,13.432988,4.758,4.846,3.358,0,0.00%,0.9819,0.995,4.846,0.9909,0.0,0.9909,low,IAB5 - Education,,education,"students, professionals, mass_reach",Autorytety słownik angielski - zasięg osób uczących się i profesjonalistów.
adxbr,lotep.net,,Mobile,Web,DISPLAY,300x600,BR,2813,1947,2784,69.94%,16,0.57%,6.367591,2.264,3.270,0.398,0,0.00%,0.6921,0.9897,3.2705,0.8446,0.0001,0.8446,low,IAB24 - Uncategorized,,other,mass_reach,Serwis niezdefiniowanej kategorii wymagający dalszych badań.
rp,es.investing.com,,Desktop,Web,DISPLAY,728x90,ES,2796,1553,2761,56.25%,0,0.00%,7.702993,2.755,4.960,0.000,0,0.00%,0.5554,0.9875,4.9601,0.775,0.0,0.775,low,IAB13 - Finance,,finance,"professionals, high_income",Platforma inwestycyjna przyciągająca aktywnych inwestorów i profesjonalistów finansowych.
ogury,pt.euronews.com,,Mobile,Web,DISPLAY,970x250,BR,2788,2690,2765,97.29%,13,0.47%,4.157090,1.491,1.545,0.320,0,0.00%,0.9648,0.9918,1.5454,0.9824,0.0001,0.9824,low,IAB12 - News & Politics,,news,"mass_reach, professionals","Portal informacyjny z międzynarodowym zasięgiem, dobrze rokuje dla marek premium i mediów."
rp,www.rightmove.co.uk,,Mobile,Web,DISPLAY,300x100,GB,2784,1495,2721,54.94%,2,0.07%,7.328871,2.632,4.902,3.664,0,0.00%,0.537,0.9774,4.9023,0.7634,0.0,0.7634,low,IAB18 - Real Estate,,shopping,"high_income, professionals",Wiodący portal nieruchomości UK przyciąga potencjalnych nabywców mieszkań i domów.
adxbr,www.letras.com,,Desktop,Web,DISPLAY,970x250,BR,2774,2158,2669,80.85%,5,0.18%,3.408926,1.229,1.580,0.682,0,0.00%,0.7779,0.9621,1.5797,0.8853,0.0001,0.8853,low,IAB19 - Technology & Computing,IAB3 - Music,entertainment,"mass_reach, young_adults","Serwis tekstów piosenek przyciąga muzykę-klientów i fandom, idealne dla brandów z młodym zasięgiem."
pubmatic,www.weeronline.nl,,Mobile,Web,DISPLAY,320x50,NL,2763,2591,2715,95.43%,4,0.14%,4.876470,1.765,1.882,1.219,0,0.00%,0.9377,0.9826,1.8821,0.9685,0.0001,0.9685,low,IAB20 - Travel,IAB12 - News & Politics,news,mass_reach,Serwis pogodowy i informacyjny o masowym zasięgu wśród użytkowników holandzkich.
adxbr,go.deals4tools.com,,Mobile,Web,DISPLAY,336x280,BR,2753,1327,2683,49.46%,28,1.02%,3.455783,1.255,2.604,0.123,0,0.00%,0.482,0.9746,2.6042,0.7346,0.0001,0.5346,medium,IAB19 - Shopping,,shopping,"mass_reach, professionals, high_income",Portal z ofertami narzędzi i produktów dociera do kupujących poszukujących okazji i rabatów.
pubmatic,dino.okazjum.pl,,Mobile,Web,DISPLAY,336x280,PL,2751,1742,2639,66.01%,6,0.22%,7.753155,2.818,4.451,1.292,0,0.00%,0.6332,0.9593,4.4507,0.8097,0.0,0.8097,low,IAB22 - Shopping,,shopping,mass_reach,Serwis ofert i okazji handlowych przyciąga konsumentów poszukujących promocji i znижek.
sas,claudia.abril.com.br,,Mobile,Web,DISPLAY,300x250,BR,2749,940,2711,34.67%,5,0.18%,5.546763,2.018,5.901,1.109,0,0.00%,0.3419,0.9862,5.9008,0.6664,0.0,0.6664,medium,IAB18 - Women's Interests,IAB1 - Arts & Entertainment,lifestyle,"parents, mass_reach","Magazyn dla kobiet oferuje treści lifestylowe, moda i poradnictwo dla szerokiej publiczności kobiecej."
pubmatic,www.radiotimes.com,,Desktop,Web,DISPLAY,300x600,GB,2744,1445,2679,53.94%,21,0.77%,4.523738,1.649,3.131,0.215,0,0.00%,0.5266,0.9763,3.1306,0.7578,0.0001,0.7578,low,IAB11 - Entertainment,,entertainment,"mass_reach, young_adults",Portal programu telewizyjnego i rozrywki przyciąga widzów planujących codzienny czas wolny.
pubmatic,es.scribd.com,,Mobile,Web,DISPLAY,728x90,MX,2741,1985,2706,73.36%,4,0.15%,3.679099,1.342,1.853,0.920,0,0.00%,0.7242,0.9872,1.8535,0.8604,0.0001,0.8604,low,IAB1 - Arts & Entertainment,IAB24 - Education,education,"students, professionals, young_adults",Platforma publikacji cyfrowych przyciągająca czytelników i uczniów szukających zawartości.
rp,www.observadorregional.com.br,,Mobile,Web,DISPLAY,336x280,BR,2740,2071,2686,77.10%,2,0.07%,3.286467,1.199,1.587,1.643,0,0.00%,0.7558,0.9803,1.5869,0.8756,0.0001,0.8756,low,IAB12 - News & Politics,,news,mass_reach,Regionalny portal informacyjny dla lokalnej społeczności Brazylii.
adx,muzyka.interia.pl,,Desktop,Web,DISPLAY,300x600,PL,2726,2325,2671,87.05%,13,0.48%,8.474328,3.109,3.645,0.652,0,0.00%,0.8529,0.9798,3.6449,0.9251,0.0,0.9251,low,IAB14 - Entertainment,,entertainment,"mass_reach, young_adults",Portal muzyczny z szerokim zasięgiem wśród słuchaczy różnych gatunków.
triplelift,www.automaistv.com.br,,Mobile,Web,DISPLAY,250x250,BR,2717,434,2498,17.37%,26,0.96%,1.088563,0.401,2.508,0.042,0,0.00%,0.1597,0.9194,2.5082,0.5465,0.0001,0.3465,high,IAB2 - Automobiles,IAB1 - Arts & Entertainment,entertainment,"mass_reach, young_adults",Kanał telewizyjny o motoryzacji - duży zasięg wśród fanów aut i tuningów.
adxbr,valorinveste.globo.com,,Desktop,Web,DISPLAY,970x250,BR,2715,2051,2658,77.16%,17,0.63%,3.170621,1.168,1.546,0.187,0,0.00%,0.7554,0.979,1.5459,0.8753,0.0001,0.8753,low,IAB13 - Finance,,finance,"professionals, high_income",Brazylijski portal finansowy dla inwestorów i profesjonalistów zainteresowanych rynkami kapitałowymi.
index,www.elplural.com,,Mobile,Web,DISPLAY,320x100,ES,2713,2658,2701,98.41%,7,0.26%,3.025256,1.115,1.138,0.432,0,0.00%,0.9797,0.9956,1.1382,0.9899,0.0001,0.9899,low,IAB12 - News & Politics,IAB18 - Technology & Computing,news,"mass_reach, young_adults, professionals",Portal informacyjny z nowoczesnymi tematami przyciąga młodszych odbiorców i tech-savvy profesjonalistów.
sovrn,www.elconfidencial.com,,Mobile,Web,DISPLAY,320x50,ES,2701,2340,2669,87.67%,8,0.30%,3.187108,1.180,1.362,0.398,0,0.00%,0.8663,0.9882,1.362,0.9325,0.0001,0.9325,low,IAB12 - News & Politics,IAB18 - Technology & Computing,news,"mass_reach, professionals",Polityka i śledztwa prasowe przyciągają dorosłych odbiorców o wysokim zaangażowaniu i kapitale społecznym.
openx,plejada.pl,,Mobile,Web,DISPLAY,300x250,PL,2694,1929,2654,72.68%,6,0.22%,7.797941,2.895,4.042,1.300,0,0.00%,0.716,0.9852,4.0425,0.856,0.0,0.856,low,IAB14 - Entertainment,IAB12 - News & Politics,entertainment,"mass_reach, young_adults",Portal celebrytów i plotek filmowych z dużym zasięgiem wśród czytelników zainteresowanych rozrywką.
adx,www.finanzen.net,,Mobile,Web,DISPLAY,300x600,DE,2689,2066,2580,80.08%,16,0.60%,9.475096,3.524,4.586,0.592,0,0.00%,0.7683,0.9595,4.5862,0.8801,0.0,0.8801,low,IAB18 - Financial Services,IAB13 - Personal Finance,finance,"professionals, high_income","Portal finansowy dla inwestorów i osób zarządzających pieniędzmi, ideał dla produktów finansowych."
adxbr,exercicios.mundoeducacao.uol.com.br,,Desktop,Web,DISPLAY,970x250,BR,2679,2180,2613,83.43%,7,0.26%,4.113520,1.535,1.887,0.588,0,0.00%,0.8137,0.9754,1.8869,0.9049,0.0001,0.9049,low,IAB24 - Education,,education,"students, parents",Portal ćwiczeń edukacyjnych dla uczniów i wsparcia nauczycieli.
rp,www.dailymail.co.uk,,Mobile,Web,DISPLAY,300x250,PH,2676,1585,2472,64.12%,1,0.04%,0.793009,0.296,0.500,0.793,0,0.00%,0.5923,0.9238,0.5003,0.7825,0.0003,0.7825,low,IAB12 - News & Politics,IAB8 - Entertainment,news,mass_reach,"Brytyjski tabloid o największym zasięgu, gwarantuje ogromne natężenie traffic'u dla kampanii."
pubmatic,www.fastpeoplesearch.com,,Desktop,Web,DISPLAY,300x250,US,2675,1531,2584,59.25%,1,0.04%,3.059445,1.144,1.998,3.059,0,0.00%,0.5723,0.966,1.9983,0.7792,0.0001,0.7792,low,IAB18 - Technology & Computing,IAB20 - Search,other,"mass_reach, professionals",Serwis wyszukiwania danych publicznych trafia do użytkowników szukających informacji o osobach.
adxbr,saude.abril.com.br,,Mobile,Web,DISPLAY,320x100,BR,2671,2527,2613,96.71%,9,0.34%,4.746297,1.777,1.878,0.527,0,0.00%,0.9461,0.9783,1.8782,0.9727,0.0001,0.9727,low,IAB7 - Health & Fitness,,health,"mass_reach, parents","Portal zdrowotny z wiarygodnymi artykułami, atrakcyjny dla marek farmaceutycznych."
pubmatic,www.ign.com,,Desktop,Web,VIDEO,1280x720,BR,2669,2044,2614,78.19%,5,0.19%,16.636206,6.233,8.139,3.327,2079,77.89%,0.7658,0.9794,8.139,0.8503,0.0,0.8806,low,IAB9 - Gaming,IAB10 - Music & Arts,gaming,"young_adults, students, tech_enthusiasts",Lider portali gamingowych dociera do pasjonatów gier i graczy konsolowych na całym świecie.
sovrn,www.gloucestershirelive.co.uk,,Mobile,Web,DISPLAY,320x100,GB,2667,2470,2606,94.78%,15,0.56%,4.608204,1.728,1.866,0.307,0,0.00%,0.9261,0.9771,1.8657,0.9625,0.0001,0.9625,low,IAB12 - News & Politics,IAB14 - Society,news,"mass_reach, young_adults, professionals",Lokalne wiadomości przyciągają odbiorców zainteresowanych informacją z regionu i ofertami lokalnymi.
index,www.timeout.com,,Mobile,Web,DISPLAY,320x100,GB,2660,1871,2558,73.14%,43,1.62%,12.742830,4.791,6.811,0.296,0,0.00%,0.7034,0.9617,6.8107,0.8466,0.0,0.8466,low,IAB9 - Hobbies & Interests,IAB23 - Restaurants,entertainment,"young_adults, professionals","Portal przewodnika miejskiego dla osób zainteresowanych rozrywką, restauracjami i imprezami."
adxbr,www.typing.com,,Desktop,Web,DISPLAY,300x600,MX,2656,2491,2584,96.40%,0,0.00%,1.595899,0.601,0.641,0.000,0,0.00%,0.9379,0.9729,0.6407,0.9685,0.0003,0.9685,low,IAB5 - Education,IAB19 - Technology & Computing,education,"students, parents","Platforma edukacyjna do nauki pisania, idealna dla reklam platform e-learningowych."
onetag,www.vogue.fr,,Mobile,Web,DISPLAY,970x250,FR,2653,2041,2567,79.51%,2,0.08%,2.555652,0.963,1.252,1.278,0,0.00%,0.7693,0.9676,1.2522,0.8814,0.0001,0.8814,low,IAB18 - Style & Fashion,IAB1 - Arts & Entertainment,lifestyle,"young_adults, high_income",Moda i lifestyle dla docelowych odbiorców o wysokim potencjale zakupowym.
id,www.leboncoin.fr,,Desktop,Web,DISPLAY,300x600,FR,2652,1510,2601,58.05%,5,0.19%,3.177031,1.198,2.104,0.635,0,0.00%,0.5694,0.9808,2.104,0.7807,0.0001,0.7807,low,IAB18 - Shopping,,shopping,"mass_reach, high_income",Francuski serwis ogłoszeń; idealna baza dla sprzedawców i marek e-commerce na rynku francuskim.
adxbr,economia.uol.com.br,,Mobile,Web,DISPLAY,320x50,BR,2640,2373,2566,92.48%,11,0.42%,3.728494,1.412,1.571,0.339,0,0.00%,0.8989,0.972,1.5712,0.9484,0.0001,0.9484,low,IAB13 - Finance,IAB12 - News & Politics,finance,"mass_reach, professionals",Witryna finansowa przyciągająca profesjonalistów zainteresowanych wiadomościami ekonomicznymi.
adx,www.thesalarycalculator.co.uk,,Mobile,Web,DISPLAY,300x250,GB,2609,2044,2518,81.18%,2,0.08%,4.956194,1.900,2.425,2.478,0,0.00%,0.7834,0.9651,2.4248,0.8884,0.0001,0.8884,low,IAB3 - Business,IAB19 - Technology & Computing,finance,"professionals, young_adults",Narzędzie finansowe dla pracowników pragnących zrozumieć swoje wynagrodzenie i podatki.
adx,www.ladepeche.fr,,Mobile,Web,DISPLAY,300x250,FR,2607,1910,2558,74.67%,1,0.04%,2.225681,0.854,1.165,2.226,0,0.00%,0.7326,0.9812,1.1653,0.8639,0.0001,0.8639,low,IAB12 - News & Politics,,news,mass_reach,Francuski dziennik regionalny; idealny dla kampanii lokalnych na rynku francuskim południowo-zachodnim.
